Title,Category,Date,Content,Url,H
2022 표준프레임워크 컨트리뷰션 개최,[학사],2022-03-30,전자정부 표준 프레임워크 컨트리 뷰션 개최 추진 배경 전자정부 표준 프레임워크 이하 표준 프레임워크 운영 개선 과정 민간 참여 장 마련 함 표준 프레임워크 인지도 이용 률 향상 추진 표준 프레임워크 소스코드 공개 통해 개발자 의견 실수 자 중심 표준 프레임워크 개선 도모 이벤트 개최 개요 회 명 민간 참여 기반 전자정부 표준 프레임워크 컨트리 뷰션 컨트리 뷰션 코드 리뷰 테스트 버그 리포트 등 오픈소스 기여 행위 대회 목적 민간 참여 표준 프레임워크 개선 및 신규 버전 조기 확산 참가 대상 표준 프레임워크 활용 모든 사람 개발자 사용자 발주 대회 기간 개월 추진 방식 표준 프레임워크 깃허브 모든 소스코드 공개 개선 위 의견 수렴 깃허브 글로벌 오픈소스 플랫폼 소스코드 수정 및 의견 제시 가능 참가 범위 소스코드 최적화 버그 수정 기능 제안 개선 의견 등 평가 시상 내부 평가 위원 민간 개발자 평가 참여 기여 도 개인기업 선정 및 시상 추진 개인 행정안전부 장관 표창 예정 오픈 커뮤니티 리더 임명 표준 프레임워크 민간 개발자 커뮤니티 오픈 커뮤니티 표준 프레임워크 개발자 문과 확산 지원 전문가 그룹 기업 원장 표창 예정 오픈 커뮤니티 리더 임명 표준 프레임워크 신규 버전 발표회 시상 예정,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152721,
2022년 산학협력프로젝트 참여 신청 공고~3/30(일)까지,[학사],2022-03-29,산학 협력 프로젝트 참여 신청 공고 차 차때 신청 학생 재 신청 불가 학년 산학 협력 프로젝트 참여 학생 추가 모집 학생 여러분 내용 참고 신청 시기 과제 별로 표기 기술 과제 기간 동안 사용 기술 의미 사전 요구 기술 산학 협력 프로젝트 통해 점 팀워크 문제 해결 능력 향상 최신 실용 기술 습득 기업 실제 사용 성과 자신 포트폴리오 포함 생활 원금 제공 추가 모집 대상 개 프로젝트 프로젝트 기간 추가 모집 인원 최대 명 모집 기간 지기 엄수 신청 대상 소프트웨어 융합 대학 소프트웨어 학과 컴퓨터공학 재학생 산학 협력 프로젝트 차 공고 지원 학생 학년 학년 학년 학년 학년 신청 조건 신청 불가 신청 가능 신청 가능 신청 가능 단 산학 협력 프로젝트 번 이상 참여 학생 중 참여 지원 경우 이준희 직원 별도 문의 바람 기존 학년 산학 협력 프로젝트 참여 학년 재 참여 가능 군 복무 지원 예정 중도 휴학 계획 시 지원 불가 학부 연구생 실습 조교 학업 원금 중심 대학 사업 중복 지원 불가 신청 방법 링크 내 개인정보 입력 개 프로젝트 중 지망 선택 산학 프로젝트 별 과제 내용 상세 설명 순위 프로젝트 인원 초과 시 순위 배정 순위 인원 초과 시 순위 배정 순위 모두 인원 초과 시 임의 배정 가능 배정 규칙 우선 순위 신청 지원 팀 배정 담당 교수 심사 신청 지원 팀 인원 초과 경우 심사 위원회 포토 폴리오 심사 결정 신청 링크 내 산학 협력 프로젝트 참여 경험 여부 체크 바람 참여 학생 학기 산학 프로젝트 교과목 배정 시 중복 배정 피 위해 필히 체크 특전 및 의무 사항 프로젝트 수행 리포트 제출 프로젝트 진척 사항 및 계획 작 학기 학기 지급 예정 학기 총 계집 근무 주 근무 참여 필수 계집 근무 참여 시 생활비 지급 예정 교육부 대학생 현장 실습 학기 제 운영 규정 변경 지급 조건 대한 사항 추후 공지 계집 근무 장소 기업 상황 기업 근무 학교 집합 근무 일 수 단 산학 협력 프로젝트 및 계 집중 근무 생활비 금액 변경 수 킥 오프 미팅 시 예정 바 학기 산학 협력 프로젝트 과목 수강 신청 의무 산학 협력 프로젝트 참여 후 군입대 중도 휴학 포기 시 학업 원금 전액 반환 주요 추진 일정 학생 선발 및 팀 배정 결과 공지 참여자 킥 오프 미팅 실시간 화상 미팅 동영상 시청 산학 협력 발대식 동영상 대체 산학 협력 완료 발표회 주 수요일 장소 추후 공고 끝 문의 소프트웨어 융합 대학 이준희 직원,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152720,
[행사/세미나]글로벌 IT전문가와 킹고인의 서른여덟번째 만남 (화상강연),[학사],2022-03-25,아래 글로벌 전문가 초청 여덟 만남 강연 진행 금 강연 이성호 대표이사 강연 방식 활용 화상 강연 신청 방법 사전 질문 사이트 참여 링크 로그인 후 신청 세미나 당일 오전 킹 알림 전달 예정 확인 바람 강연 당일 참여 링크 못 학생 외 문의 시 아래 오픈 채팅 방 의문 균 오픈소스 센터 오픈 채팅 방,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152719,
2022-1 우편물 수령 변경사항 안내,[학사],2022-03-24,학년 학기 우편물 수령 방식 및 장소 변경 아래 수령 방법 확인 수령 착오 층 이 함 사용 예정 말 함 우편물 수령 시기 미수 령 문서 폐기 및 반송 예정 주의 사항 층 연구실 별 문서 함 사용 안함 말 연구실 별로 우편함 우편물 수령 시기 미수 령 문서 경우 폐기 및 반송 예정 우편물 수령 주소 학교 기재 경우 반드시 건물 호실 연구실 사람 이름 기재 주 이상 수령 문서 반송 처리 예정 우편물 분실 대해 학과 사무실,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152718,
비알코리아 2022년 상반기 신입사원 수시채용(~3/27(일) 자정),[취업],2022-03-23,전형 절차 서류 심사 차 면접 성검사 온라인 차 면접 어학 테스트 채용 검진 및 처우 협의 최종 합격 전형 절차 회사 사정 일부 변동 수 비알 코리아 지원 바로가기,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152717,
[ICT명품인재]제2회 성균관대 AI·ICT 창의자율과제 공모전,[학사],2022-03-23,명품 재양 사업 단 주관 제 성균관대 창의 자율 과제 공모전 아래 개최 상세 내용 파일 참고 시기,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152716,
[IBK기업은행] 2022년 상반기 IBK기업은행 신입행원 공개 채용,[취업],2022-03-22,기간 목 화 주소 채용 홍보 영상 주소 홍보 영상 채용 꿀팁 인터뷰 편 고문 첨부 파일 확인,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152715,
2022년 산학협력프로젝트 참여 신청 공고~3/27(일)까지,[학사],2022-03-22,산학 협력 프로젝트 참여 신청 공고 학년 산학 협력 프로젝트 신청 학생 여러분 내용 참고 신청 시기 코로나 로 상황 오프라인 프로젝트 수행 예정 프로젝트 개요 개 기업 개 프로젝트 주제 업체 당 학생 명 배정 예정 프로젝트 기간 모집 인원 최대 명 모집 기간 지기 엄수 신청 대상 소프트웨어 융합 대학 소프트웨어 학과 컴퓨터공학 재학생 학년 학년 학년 학년 학년 신청 조건 신청 불가 신청 가능 신청 가능 신청 가능 단 산학 협력 프로젝트 번 이상 참여 학생 중 참여 지원 경우 이준희 직원 별도 문의 바람 기존 학년 산학 협력 프로젝트 참여 학년 재 참여 가능 군 복무 지원 예정 중도 휴학 계획 시 지원 불가 학부 연구생 실습 조교 학업 원금 중심 대학 사업 중복 지원 불가 신청 방법 링크 내 개인정보 입력 개 기업 주제 키 워드 중심 지망 작성 기업 별 과제 내용 상세 설명 순위 프로젝트 인원 초과 시 순위 배정 순위 인원 초과 시 순위 배정 순위 모두 인원 초과 시 임의 배정 가능 배정 규칙 우선 순위 신청 지원 팀 배정 담당 교수 심사 신청 지원 팀 인원 초과 경우 심사 위원회 포토 폴리오 심사 결정 신청 링크 내 산학 협력 프로젝트 참여 경험 여부 체크 바람 참여 학생 학기 산학 프로젝트 교과목 배정 시 중복 배정 피 위해 필히 체크 특전 및 의무 사항 프로젝트 수행 리포트 제출 프로젝트 진척 사항 및 계획 작 학기 학기 지급 예정 학기 총 계집 근무 주 근무 참여 필수 계집 근무 참여 시 생활비 지급 예정 교육부 대학생 현장 실습 학기 제 운영 규정 변경 지급 조건 대한 사항 추후 공지 계집 근무 장소 기업 상황 기업 근무 학교 집합 근무 일 수 단 산학 협력 프로젝트 및 계 집중 근무 생활비 금액 변경 수 킥 오프 미팅 시 예정 바 학기 산학 협력 프로젝트 과목 수강 신청 의무 산학 협력 프로젝트 참여 후 군입대 중도 휴학 포기 시 학업 원금 전액 반환 주요 추진 일정 학생 선발 및 팀 배정 결과 공지 참여자 킥 오프 미팅 실시간 화상 미팅 동영상 시청 산학 협력 발대식 동영상 대체 산학 협력 완료 발표회 주 수요일 장소 추후 공고 끝 문의 소프트웨어 융합 대학 이준희 직원,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152714,
[삼성전자 DS부문] 설계/SW 분야 경력채용(3.23.(수) ~ 4.12.(화)),[취업],2022-03-21,삼성 전자 부문 설계 분야 대하 경력 사원 공채 실시 모집 기간 수 화 채용 공고 대졸 졸업 예정 신입 채용 학 석사 경력 사원 및 박사 박사 졸업 예정자 대상 진행 공고 지원 자의 채용 적합 고 직무 단위 모집 통해 전자 인재 선발 상세 공고 내용 아래 글로벌 반도체 시장 정상 유지 온 삼성 전자 부문 차세대 시대 우수 인재 모집 회사 소개 삼성 전자 부문 메모리 반도체 시스템 반도체 등 서비스 분야 세계 최고 기술 경쟁력 바탕 고객 만족 수 최적화 솔루션 제공 모집 분야 및 우대 사항 모집 기간 수 화 근무 지역 화성 기흥 수원 평택 천안 온양 우대 사항 학사 학위 보유 시 경력 이상석 이상 박사학위 보유 졸업 예정자 포함 반도체 업무 경력 이상 모집 분야 회로 설계 칩 설계 검증 신호처리 미들웨어 개발 인공 지능 아키텍쳐 엔지니어링 설비 서버 보안 개발 등 직무 소개 참조 지원 방법 삼성 채용 홈페이지 로그인 계정 분 먼저 회원 가입 완료 삼성 채용 홈페이지 첨부 입사 지원 다운로드 후 작성,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152713,
[학사] 2022학년도 1학기 출석인정 신청방법 안내,[학사],2022-03-18,출석 인정 신청 방법 전자 출결 시스템 이용 부득이 사유 수업 참석 못 경우 관련 지침 허용 범위 내 담당 교 강사 출석 인정 온라인 신청 출석 인정 사례 출석 정사유 가족 사망 상중 경우 이내 학교 공식 행사 교내 각 기관 인정 외부 기관 행사 포함 교육실습 현장 수업 병역의무 이행 예비군 훈련 징병검사 등 행사 훈련 참석 확인 등 결석 사유 확인 경우 스포츠 단 선수 스포츠 단 공식 인정 대회 국가대표 국가대표 상비군 해당 협회 실시 훈련 등 포함 참가 경우 공식 대회 전후 공식 행사 일과 격 일 경우 이동일 포함 학기 중 취업 확정 출석 경우 해당 교과목 담당 교 강사 학생 그 상응 별도 추가 과제 부과 이행 판단 경우 학기 중 취업 위 시험 면접 등 참석 경우 의료 기관 진단 및 진료 입 경우 기타 교무 처 부득이 인정 사유 경우 전자 출결 시스템 작동 출석 처리 경우 코로나 관련 사유 신청 및 승인 방법 학생 청방 법전 출결 사이트 접속 킹 아이디 로그인 출결 변경 신청 사유 선택 및 증빙 자료 업로드 교 강사 승인 방법 전자 출결 사이트 접속 킹 아이디 로그인 출결 변경 신청 관리 강의 선택 신청 학생 사유 확인 및 승인 출석 인정이 경우 전자 출결 시스템 접속 출석 인정 사유 입증 수 자료 첨부 출석 인정 신청 출석 인정 신청 학생 신청 교과목 교 강사 직접 승인 여부 결정 유의사항 출석 인정 학기 총 수업 시간 출석 인정 수업 시간 결석 수업 시간 합 학기 당 총 수업 시간 초과 수 실제 출석 시간 및 출석 정시 합 총 수업 시간 이상 성적 부여 다미 충족 시 부여 출석 인정 승인 여부 교과목 담당 교 강사 교육 측면 판단 결정 승인 수 출석 인정 신청 사후 신청 교수 사전 구두 허락 신청 및 승인 해당 결석 일 수업 시간 이후 학생 책 핸드폰 분실 학생증 분실 출석 체크 누락 등 출결 오류 발생 경우 학생 해당 수업 종료 직후 교 강사 해당 사항 알리 출결 사항 정정 수업 종료 직후 출결 사항 정정 수 사유 음 교 강사 인정 경우 해당 학기 성적 공시 작일 전 정정 수 기존 면양 출석 인정 신청서 출석 정사유 확인 서은 제출 증빙 자료 반드시 업로드 증빙 자료 업로드 시 신청,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152712,
Smart Car 인력양성 프로그램,[학사],2022-03-17,인력 양성 프로그램 참여 대상 기계공 학부 시스템 학과 전자 전기공 학부 소프트웨어 학과 컴퓨터공학 소속 학기 이상 학사 과정 생 프로그램 이수 요건 및 교육과정 프로그램 이수 요건 전체 교육과정 첨부파일 참조 신청 일정 목 심의 결과 발표 개별 통보 신청 방법 첨부파일 신청서 작성 후 소프트웨어 학과 로 메일 송부 메일 제목 인력 양성 프로그램 이수 신청 홍길동 파일명 인력 양성 프로그램 이수 신청서 홍길동 서명 필수 학생 대한 특전 프로그램 교육과정 이수 요구 소정 자격 충족 학생 성균관대 학교 총장 명의 프로그램 인증서 수여 프로그램 교육과정 이수 중인 학생 성균관대 학교 단과대학 학장 명의 프로그램 이수 진행 증명서 발급 문의 학과 사무실,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152711,
삼성전자 DX부문 2022년 상반기 공채/인턴십 직무상담 및 채용설명회,[취업],2022-03-17,삼성 전자 부문 상반기 공채 인턴십 모집 중 사업 부 직무 회사 정보 아래 확인 수 관심 부문 소속 사업 부 영상 디스플레이 사업 부 생활 가전 사업 부 사업 부 네트워크 사업 부 한국 총괄 디자인 경영 센터 생산 기술 연구소 로봇 사업 팀 전장 사업 팀 센터 센터 지원 접수 기간 성전 부문 통합 리크루팅 플랫폼 통합 리크루팅 페이지 직무 상담 채용 설명 회 채용 블로그 확인 수 직무 상담 경우 스타벅스 쿠폰 삼성 전자 부문 성균관대 학교 채용 설명 회 신청 메타 버스 환경 진행 채용 설명 회 이외 참석자 전공 및 관심 직무 고려 선배 대화 및 채용 설명 회 진행 관련 전공 및 관심 직무 당사 임 직원 초대 진행 예정 관심 참여,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152710,
[이파피루스] 개발자 채용공고,[취업],2022-03-16,모집 기간 채용 시 모집 대상 학력 및 연령 제한 모집 분야 개발 및 운영 접수 방법 인사 팀 기호 과장 문의사항,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152709,
"[세미나] Computer Systems Lab. 공개 세미나 (현대전쟁과 사이버전, 그리고 정보보호기술)",[학사],2022-03-16,공개 세미나 전쟁 사이버전 정보보호 기술 제목 전쟁 사이버전 정보보호 기술 연사 국방부 사이버 작전 사령부 정진호 소령 일시 장소 제 학관 호 인원 선착순 명 신청 대상 융합 대학자 캠 학부 학년 원전 공생 및 대학원생 신청 기간 수 금 신청 링크 세미나 오프라인 진행 선착순 참석 대상 학생 금요일 킹 로 공지 주의 사항 방역 칙 의거 반드시 마스크 착용 필수 물 및 기타 음용 불가 문의 소프트웨어 학과 사무실,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152708,
[삼성바이오로직스]2022년 대학생 인턴 모집 공고(~3.21(월)),[취업],2022-03-16,지원 접수 경로 삼성 커리어스 접속 채용 지원 조회 급 신입 채용 인턴 지원 접수 기간 금 마감 시점 트래픽 제출 여유 사전 제출,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152707,
[삼성바이오로직스] 2022년 상반기 3급 신입사원 채용 공고(~3.21),[취업],2022-03-16,지원 접수 경로 삼성 커리어스 접속 채용 지원 조회 급 신입 채용 인턴 지원 접수 기간 금 마감 시점 트래픽 제출 여유 사전 제출,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152706,
[현대모비스] 22년 상반기 신입사원 채용(~03.24. 목),[취업],2022-03-15,상반기 현대 모비스 신입사원 채용 모집 시작 모비스 미래 자동차 기술 만 분 지원 서류 접수 기간 금 목 모집 부문 품질 품질 경영 품질 보증 기획 데이터 사이언스 장일 직 구직 동화 선행 품질 설계 서비스 부품 모듈 램프 연구개발 재경 영업 생산 글로벌 영업 샤시 안전 생산 개발 선행 양산 반도체 시스템 전력 생산 기술 직무 개발자 융합 전형 절차 지원 접수 인적 검사 중 차 면접 중 차 면접 중 채용 검진 중 신입사원 입사 중 자격 요건 졸업 예정자 졸업 해외여행 결격 사유 분 남자 병역 필 면제 인원 공인 영어 성적 보유 분 내 국내 취득 성적 접수 방법,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152705,
"[현대카드/현대커머셜] 2022 Summer Internship 인재 모집 (~3/21, 14시)",[취업],2022-03-14,카드 현대 머셜 인재 모집 진행 관심 카드 현대 머셜 인재 모집 모집 분야 상품 기획 마케팅 리스크 재경 전략 경영 지원 등 접수 기간 금 오후 오후 인재 모집 홈페이지 통한 온라인 접수 기타 현대 카드 현대 머셜 페이지 팔로우 더 소식 채널 현대 카드 현대 머셜 도 지원 자격 졸업 졸업 예정자 국내 대한민국 취업 및 해외 출장 결격 사유 자 남자 경우 병역 필 면제 영어 성적 필수 제출 무관 근무 여의도 본사 근무 기타 사항 채용 관련 부정 청탁 입사 지원 허위 기재 시 입사 취소 추후 관련 서류 제출 필요 국가 유공 등 예 및 지원 관 법률 의거 취업 지원 대상자 우대 문의 인재 모집 홈페이지 내 자주 질문 문의 게시판 이용 모집 구분 고문 참조,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152704,
[원익그룹] 2022년 원익그룹 9기 신입공채 (03/10(목) ~ 03/21(월)),[취업],2022-03-14,익 그룹 익 그룹 기 신입 공채 목 접수 기간 목 접수 방법 익 그룹 채용 사이트 접속 후 온라인 지원 익 그룹 채용 사이트 바로가기 전형 절차 서류 전형 역량 검사 차 면접 건강검진 및 면 성검사 차 면접 최종 합격자 발표 모집 직무 계 열사 별 모집 직무 확인,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152703,
[포스코그룹] 22년 상반기 포스코그룹 신입/경력 채용(~03.22. 목),[취업],2022-03-14,포스코 그룹 상반기 포스코 그룹 신입 경력 채용 상반기 포스코 그룹 신입 경력 채용 모집 시작 지원 서류 기간 및 기업 별 모집 부문 포스코 신입사원 채용 모집 부문 상이 금 화 생산 기술 직 채용 예정 포스코 인터내셔널 상반기 채용 전환 인턴 채용 관리 영업 금 화 상반기 신입사원 수시 채용 에너지 해외 영업 금 화 포스코건설 상반기 채용 계 인턴 모집 부문 상이 금 포스코 터미날 차 신입 직 채용 신입 공통 부문 화 포스코 케미칼 예정 관련 전공 그룹 사 채용 기업 별 관련 전공 상이 채용 행사 랜선 리쿠 르팅 개 사 랜선리쿠르팅 직무 별 선배 사원 직접 직무 이야기 신청 주신 분 참가 수 링크 전달 포스코 랜선 리쿠 르팅 참가 접수 일 목 포스코 인터내셔널 랜선 리쿠 르팅 참가 접수 일 목 포스코건설 온라인 리쿠 르팅 참가 접수 일 접수 방법,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152702,
[LG유플러스] 22년 상반기 채용 ( 신입사원 / 신입개발자 ),[취업],2022-03-14,유플러스 상반기 채용 신입사원 신입 개발자 채용 공고,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152701,
[LG전자] VS사업본부 채용연계형 인턴 채용 (~3.27 23:00),[취업],2022-03-14,전자 사업 본부 채용 계 인턴 채용 진행 중 자동차 전장 분야 영업 분야 모집 중이 관심 지원 전자 사업 본부 채용 계 인턴 모집 모집 기간 마감 모집 분야 영업 모집 대상 졸업 예정자 및 졸업 학사 석사 인턴십 근무 자 국내 해외 학사 석사 이 동등 효력 인정 자격 취득 예정 자 졸업 구분 졸업 예정 수료 입력 경우 단계 아래 학위 졸업 간주 즉 석사 수료 학사 졸업 학사 수료 고등학교 졸업 간주 그 학사 수료 경우 지원 대상 제외 졸업 예정자 경우 최종 입사 후 개월 내 학위 증명서 제출 시 입사 취소 수 최종 학위 및 졸업 예정일 반드시 해당 학위 졸업 가능 여부 시점 감안 작성 시기 입사 지원 작성 시 공학 인증 제 해당 자만 체크 병역 및 기타 사항 군 필자 면제 해외여행 결격 사유 자 산학 장학생 별도 모집 프로그램 선발 입사 지원 및 채용 전형 과정 허위 사실 발각 경우 입사 취소 수 취업 보호 대상자 보훈 대상자 장애인 관련 법규 등 의거 우대 지원 접수 반드시 그룹 채용 사이트 통한 온라인 지원 가능 채용 공고 아래 링크 통해 확인,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152700,
[삼성전자DX부문] 2022년 상반기 공채/인턴십 직무상담/채용설명회 안내(~03.21),[취업],2022-03-14,삼성 전자 부문 상반기 공채 인턴십 모집 중 사업 부 직무 회사 정보 아래 확인 수 관심 부문 소속 사업 부영 디스플레이 사업 부 생활 가전 사업 부 사업 부 네트워크 사업 부 한국 총괄 디자인 경영 센터 생산 기술 로봇 사업 팀 전장 사업 팀 센터 센터 지원 접수 기간 성전 부문 통합 리크루팅 플랫폼 통합 리크루팅 페이지 직무 상담 채용 설명 회 채용 블로그 확인 수 직무 상담 경우 스타벅스 쿠폰 삼성 전자 부문 성균관대 학교 채용 설명 회 신청 메타 버스 환경 진행 채용 설명 회 이외 참석자 전공 및 관심 직무 고려 선배 대화 및 채용 설명 회 진행 관련 전공 및 관심 직무 당사 임 직원 초대 진행 예정 관심 참여,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152699,
[학부]2022년 상반기 삼성SW멤버십 프로그램 신청 안내,[학사],2022-03-14,상반기 삼성 멤버십 프로그램 신청 안내 소프트웨어 융합 대학 삼성 전자 부문 멤버십 프로그램 아래 선발 대상자 중 관심 학생 참여 프로그램 개요 프로그램 성균관대 학교 소프트웨어 대학 삼성 전자 멤버십 목 표 임베디드 인력 양성 및 확보 선발 대상 소프트웨어 학과 컴퓨터공학 학년 학기 재학생 학기 학기 기준 현재 학적 학년 휴학 상태 음 학기 학년 학기 복학 예정 학생 신청 가능 복수 공생 신청 불가 프로그램 취업 계 프로그램 이기 남학생 경우 필 군 제자 지원 가능 프로그램 내용 특전 학년 동안 간 전자 학교 협의 교과목 모두 이수 후 입사 학년 학기 전액 장학금 장학금 본교 장학금 별개 학생 계좌 지급 예정 즉 중복 수혜 가능 졸업 동시 성전 부문 입사 의무 근무 기간 방학 중 전자 시행 인턴십 참여 지원 일정 방법 지원 방법 첨부파일 신청서 작성 후 소프트웨어 학과 로 메일 송부본 이메일 전자 채용 홈페이지 회원 가입 후 해당 이메일 아이디 엑셀 파일 이메일 주소 작성 것 메일 제목 삼성 멤버십 상반기 지원 학과 학번 이름 전자 학생 본인 지원 신청 송부 추후 전자 발송 학생 해당 로그인 후 지원 작성 작성 내용 최종 확인 후 지원 작성 완료 끝 신청 일정 자정 학과 이메일 접수 기한 엄수 주의 학생 본인 전자 지원 신청 로그인 지원 작성 지원이 완료 즉 학과 직원 메일 것 지원 신청 완료 해당 프로그램 전자 진행 인턴십 채용 동시 두 군데 지원 불가 둘 중 프로그램 지원 가능 선발 방식 삼성 전자 급 공채 기준 준용 수료 기준 졸업 시 학점 평점 이상 대학 삼성 전자 간 지정 과목 이수 전공 심화 실습 과목 등 해당 과목 시 채용 취소 및 장학금 변제 의무 과목 리스트 및 안내 사항 첨부파일 참고 문의사항 소프트웨어 학과 사무실,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152698,
[SW융합대학] SPARK 9기 프로그램 참가모집~3/24(목),[채용/모집],2022-03-14,기 참가 모집 프로그램 설명 회 온라인 설명 회 일시 목 설명 회 참여 신청 온라인 참여 방법 위 링크 통해 목 입장 가능 아이디어 신청 아이디어 신청 마감 일 목 기한 엄수 아이디어 신청 방법 포스터 내 코드 접속 아래 링크 접속 접수 신청 아이디어 제안 첨부 파일 참고 사항 아래 포스터 참고 바람,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152697,
[ICT 학점연계 인턴십] 2022년 하반기 글로벌 인턴십 참여학생 모집,[취업],2022-03-11,학점 계 인턴십 하반기 글로벌 인턴십 참여 학생 모집 국내 과정 추후 모집 예정 사업 목적 정보 통신 관련 학과 대학생 학점 인정 조건 국내외 기업 제안 관련 직무 중심 인턴십 수행 지원 이론 실무 역량 겸비 실무 인재 양성 글로벌 인턴십 과정 지원 기간 하반기 개월 장소 미국 실리콘밸리 오프라인 파견 예정 지원 내용 체제 준비 금정 부지 왕복 항공 료 비자 발급 수수료 의료 보험 등 실습생 수당 기업 부담 월 이상 실습생 금정 부지 최대 월 기업 부담 금액 별 상이 지원 대상 소프트웨어 융합 대학 소프트웨어 학과 컴퓨터공학 원전 공생 및 복수 전공 재학생 학기 이상 이수자 신청 일 기준 교육과정 이상 이수자 실습생 파견 국 비자 발급 자 현장 실습 교과목 이수 필수 학년 학기 등록 후 인턴십 수행 지원 직무 소프트웨어 개발 및 구현 하드웨어 설계 개발 및 구축 정보 통신 서비스 그 밖 정보통 융합 등 분야 관련 직무 지원 절차 하반기 학점 계 프로젝트 글로벌 인턴십 기업 정보 미리 제공 우선 학생 글로벌 인턴십 참여 모집 신청 중순 학점 계 프로젝트 글로벌 사무국 학생 개별 기업 리스트 제공 중순 기업 리스트 보고 희망 기업 이력서 자기 소개 작성 사무국 직접 제출 예정 말 초 기업 별 코딩 테스트 및 서류 면접 전형 진행 중순 기업 매칭 확정 제출 서류 포트폴리오 부 양식 활용 공인 어학 성적 증명서 부 해당 함 신청 기한 및 신청 방법 신청 기한 자정 신청 방법 이메일 신청 메일 제목 학점 계 글로벌 인턴십 신청 학과 학번 이름 코로나 국내외 상황 지원 규모 및 기간 등 변경 수 문의사항 소프트웨어 학과 사무실,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152696,
[삼성SDS] 2022년 상반기 신입채용 온라인 리크루팅 안내(~3/18),[취업],2022-03-10,삼성 상반기 신입 채용 온라인 리크루팅 인사 직무 별 현직 선배 진행 온라인 리크루팅 그동안 직무 채용 과정 회사 생활 온라인 화상 미팅 속 포스터 내 및 코드 통해 신청 분 대상 온라인 리크루팅 진행 예정 신청 경우 접수 인원 제한 수 점 양해 상 이전 졸업 졸업 예정자 리크루팅 일정 접 수 기 간 상시 접수 리크루팅 종료 시점 접 수 포스터 내 코드 참고 문의사항 언제 연락,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152695,
[삼일회계법인]감사 본부 IT 감사인 및 컨설턴트 공채(신입/경력) 및 현직자 선배 멘토링(오피스투어),[학사],2022-03-08,회계법인 성균관대 학교 소프트웨어 융합 대학 재학생 대상 감사 본부 감사 및 컨설턴트 공채 신입 경력 현직 선배 멘토링 오피스 투어 아래 실시 오니 관심 감사 본부 감사 및 컨설턴트 공채 신입 경력 모집 기간 수 방법 삼일 회계법인 홈페이지 통한 온라인 입사 지원 작성 현직 선배 멘토링 오피스 투어 청대 회계법인 조직 및 공고 관심 성균관대 재학생 졸업생 누구 신청 기간 화 멘토링 날짜 목 수 참가인 확정 후 별도 안내 멘토링 장소 오프라인 삼일 회계법인 오피스 서울시 용산구 온라인 화상회의 신청 방법 신청서 제출,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152693,
"[소중협] (행사홍보) Oracle Academy Student Day 2022 개최 ('22. 3. 28(월), 15:30~ / 온라인 ZOOM)",[취업],2022-03-08,테크놀로지 커리어 길 일시 및 장소 오후 온라인 등록 링크 행사 상세 연 학생 참여 수 행사 한국 포함 전세계 최신 기술 동향 및 기술 분야 가장 크게 성장 인력 대거 요구 직종 소개 하이테크 기업 진출 위해 준비 과정 대한 선배 어드 바이스 기업 입장 필요 인재 공유 대학 교육 커리어 준비 위해 신설 오라클 아카데미 커리어 센터 효율 활용 방법 공유 의처 오라클 신지현 매니저,https://sw.skku.edu/sw/notice.do?mode=view&articleNo=152692,
